mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_MAE_K,Train_MAE_K
2.6601696968078614,0.041612260848753406,0.018587827682495117,0.004620922433498376,1.0,0.5,0.0,700,5,6,0.1,0.9,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 700, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-27.24725610475807,-26.628460301988905,-24.768024011406478,-26.627254509658684,-27.977821796721635,-26.649763344906756,1.064203010337363,11,-4.51134156891892,-4.3484240316100475,-4.743750925755975,-4.6024383742978685,-4.3666707845224675,-4.514525137021056,0.148144403462994,26.649763344906756,4.514525137021056
9.364607429504394,0.2531808059245957,0.036555910110473634,0.011151341675637267,0.7,5.0,0.01,1200,7,8,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 1200, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-26.858892185512083,-26.85832968468379,-25.07832525225794,-26.44688055896597,-28.08678087943681,-26.665841712171318,0.965561051306143,12,-13.00562982234704,-12.855732359078965,-13.368084850416478,-13.054519860568002,-12.73163604807525,-13.003120588097147,0.21506940264080537,26.665841712171318,13.003120588097147
4.433868646621704,0.06700789191635144,0.011791610717773437,0.0038387740803714743,0.9,0.5,0.1,300,1,8,0.1,1.0,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-27.01448455111671,-26.643443974696346,-25.565182107888205,-26.24280668767077,-28.1944387656764,-26.732071217409686,0.8748875241321659,13,-2.790329764636836,-2.5848570869714456,-2.663359491010818,-2.663334530908254,-2.6690508694047,-2.674186348586411,0.065924754092594,26.732071217409686,2.674186348586411
1.366748332977295,0.08884680037565643,0.00853590965270996,0.0019603947240471454,0.7,2.0,0.5,700,1,4,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-26.73567214305771,-27.612781510810105,-25.040394985467522,-27.15351540945989,-28.216285465674403,-26.951729902893923,1.074866457985041,14,-12.903590059794256,-12.54855322791299,-13.2351876741716,-12.91024673374536,-12.690212334641974,-12.857558006053235,0.23280367045826655,26.951729902893923,12.857558006053235
3.244446897506714,0.04433077857082924,0.01665663719177246,0.005433521368957244,0.7,1.0,0.0,300,5,8,0.03,1.0,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-27.16077425037025,-27.10863817624261,-25.61330809822115,-26.93064113752951,-28.581063175428092,-27.07888496755832,0.9417029541573132,15,-12.665206467535821,-12.374068828416062,-12.999068925393857,-12.59450544643301,-12.259144980049335,-12.578398929565617,0.25629361616775065,27.07888496755832,12.578398929565617
1.4617778778076171,0.030520853939446573,0.011886787414550782,0.005456089204107085,0.8,1.0,0.5,700,7,4,0.08,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 700, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.08, 'colsample_bytree': 0.9}",-26.546948742271987,-27.898240261191127,-25.45621786310068,-27.184758557253257,-28.552430226143024,-27.127719129992016,1.0731233615809759,16,-14.890174211867036,-14.748194004814653,-15.271183200297235,-14.93312028534162,-14.487781485208648,-14.866090637505838,0.2554174650972955,27.127719129992016,14.866090637505838
2.2605441570281983,0.11035204911740365,0.012296438217163086,0.001798936208698802,0.9,10.0,1.0,1200,5,4,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 10.0, 'reg_alpha': 1.0, 'n_estimators': 1200, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-27.13327549488692,-27.60651530724445,-25.17213689880112,-27.53709634570395,-28.5177272036282,-27.19335025005293,1.1074071920849653,17,-15.52075816954401,-15.284949856524655,-15.924606523801069,-15.52825925598468,-15.056281067218151,-15.462970974614512,0.28906660101744286,27.19335025005293,15.462970974614512
2.683288335800171,0.11391271294446256,0.016284608840942384,0.004585936409759871,0.8,10.0,0.01,900,5,5,0.03,0.9,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.01, 'n_estimators': 900, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.9}",-27.377081792700384,-27.92745737271556,-25.275141984132308,-27.426175685293202,-28.585891141778138,-27.318349595323916,1.1106256917237778,18,-16.693312397998522,-16.211307781026886,-16.996429275946443,-16.533423012079137,-16.25277314818171,-16.537449123046542,0.2906478750804555,27.318349595323916,16.537449123046542
1.8689419746398925,0.04753691060650257,0.01224055290222168,0.0037518320811390734,0.7,5.0,1.0,900,7,4,0.05,1.0,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 900, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-27.23332366037409,-28.0491736994283,-25.58382931412429,-27.64730651233718,-28.665075156142223,-27.435741668481217,1.0395067851494098,19,-16.98915450357106,-16.88909151552287,-17.57854814078679,-17.151996022164756,-16.85502704109847,-17.09276344462879,0.263905640030385,27.435741668481217,17.09276344462879
0.840083122253418,0.08171568311241831,0.008561038970947265,0.002222935692758494,0.9,2.0,1.0,300,5,5,0.08,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.08, 'colsample_bytree': 0.7}",-27.66194211071684,-28.10781799368175,-26.124132409326297,-27.524229036859015,-28.950383328241887,-27.673700975765154,0.9210883006415056,20,-17.096788118384275,-16.295492540633823,-17.36335413962337,-16.711758080847567,-16.351475719010967,-16.7637737197,0.4153017699002847,27.673700975765154,16.7637737197
